id,employee_id/id,job_id/id,wage,date_start,trial_date_start,trial_date_end,schedule_template_id/id,struct_id/id,pps_id/id,policy_group_id/id
contract_1,l10_plant_1,braam_flowers.job_supervisor_planting10,1530.65,2009-06-09,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_2,l10_plant_2,braam_flowers.job_supervisor_planting10,1530.65,2009-07-19,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_3,l10_plant_3,braam_flowers.job_supervisor_planting10,1530.65,2009-08-11,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_4,l10_plant_4,braam_flowers.job_manager_planting10,2130.7,2009-08-13,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_5,l10_plant_5,braam_flowers.job_worker_planting10,660,2009-09-23,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_6,l10_plant_6,braam_flowers.job_worker_planting10,660,2009-09-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_7,l10_plant_7,braam_flowers.job_worker_planting10,640,2009-11-15,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_8,l10_plant_8,braam_flowers.job_grpleader_planting10,841.86,2009-11-17,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_9,l10_plant_9,braam_flowers.job_worker_planting10,640,2009-11-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_10,l10_plant_10,braam_flowers.job_worker_planting10,640,2009-11-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_11,l10_plant_11,braam_flowers.job_worker_planting10,640,2009-12-29,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_12,l10_plant_12,braam_flowers.job_worker_planting10,640,2010-02-10,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_13,l10_plant_13,braam_flowers.job_worker_planting10,640,2010-05-14,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_14,l10_plant_14,braam_flowers.job_worker_planting10,640,2010-05-14,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_15,l10_plant_15,braam_flowers.job_worker_planting10,640,2010-05-15,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_16,l10_plant_16,braam_flowers.job_worker_planting10,640,2010-05-17,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_17,l10_plant_17,braam_flowers.job_grpleader_planting10,841.86,2010-05-27,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_18,l10_plant_18,braam_flowers.job_worker_planting10,640,2010-06-15,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_19,l10_plant_20,braam_flowers.job_worker_planting10,640,2010-07-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_20,l10_plant_21,braam_flowers.job_worker_planting10,640,2010-08-06,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_21,l10_plant_22,braam_flowers.job_grpleader_planting10,841.86,2010-10-05,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_22,l10_plant_23,braam_flowers.job_worker_planting10,625,2010-10-16,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_23,l10_plant_25,braam_flowers.job_worker_planting10,625,2010-10-29,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_24,l10_plant_26,braam_flowers.job_worker_planting10,625,2010-10-29,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_25,l10_plant_27,braam_flowers.job_worker_planting10,625,2011-01-25,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_26,l10_plant_28,braam_flowers.job_worker_planting10,625,2011-02-28,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_27,l10_plant_29,braam_flowers.job_worker_planting10,625,2011-02-18,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_28,l10_plant_31,braam_flowers.job_worker_planting10,625,2011-06-05,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_29,l10_plant_32,braam_flowers.job_worker_planting10,625,2011-06-05,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_30,l10_plant_33,braam_flowers.job_worker_planting10,625,2011-07-01,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_31,l10_plant_34,braam_flowers.job_worker_planting10,625,2011-07-01,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_32,l10_plant_35,braam_flowers.job_worker_planting10,625,2011-07-17,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_33,l10_plant_38,braam_flowers.job_worker_planting10,600,2011-10-29,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_34,l10_plant_39,braam_flowers.job_worker_planting10,600,2011-10-29,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_35,l10_plant_40,braam_flowers.job_worker_planting10,600,2011-11-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_36,l10_plant_41,braam_flowers.job_worker_planting10,600,2011-11-19,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_37,l10_plant_42,braam_flowers.job_worker_planting10,600,2011-11-19,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_38,l10_plant_43,braam_flowers.job_worker_planting10,600,2011-11-19,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_39,l10_plant_44,braam_flowers.job_worker_planting10,600,2011-11-19,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_40,l10_plant_45,braam_flowers.job_worker_planting10,600,2011-12-03,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_41,l10_plant_46,braam_flowers.job_worker_planting10,600,2011-12-03,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_42,l10_plant_47,braam_flowers.job_worker_planting10,600,2011-12-04,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_43,l10_plant_48,braam_flowers.job_worker_planting10,600,2012-02-04,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_44,l10_plant_49,braam_flowers.job_worker_planting10,600,2012-02-27,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_45,l10_plant_50,braam_flowers.job_worker_planting10,600,2012-03-03,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_46,l10_plant_51,braam_flowers.job_worker_planting10,600,2012-03-13,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_47,l10_plant_52,braam_flowers.job_worker_planting10,600,2012-03-23,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_48,l10_plant_53,braam_flowers.job_worker_planting10,600,2012-04-16,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_49,l10_plant_54,braam_flowers.job_worker_planting10,600,2012-04-16,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_50,l10_plant_55,braam_flowers.job_worker_planting10,600,2012-05-17,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_51,l10_plant_56,braam_flowers.job_worker_planting10,600,2012-06-05,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_52,l10_plant_57,braam_flowers.job_worker_planting10,600,2012-06-05,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_53,l10_plant_59,braam_flowers.job_worker_planting10,600,2012-07-07,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_54,l10_plant_60,braam_flowers.job_worker_planting10,600,2012-09-01,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_55,l10_plant_61,braam_flowers.job_worker_planting10,600,2012-09-01,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_56,l10_plant_62,braam_flowers.job_worker_planting10,600,2012-09-01,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_57,l10_plant_63,braam_flowers.job_worker_planting10,600,2012-09-19,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_58,l10_plant_65,braam_flowers.job_worker_planting10,600,2012-10-18,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_59,l10_plant_66,braam_flowers.job_worker_planting10,600,2012-10-18,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_60,l10_plant_67,braam_flowers.job_worker_planting10,600,2012-10-18,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_61,l10_plant_68,braam_flowers.job_worker_planting10,600,2012-11-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_62,l10_plant_69,braam_flowers.job_worker_planting10,600,2012-11-17,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_63,l10_plant_70,braam_flowers.job_worker_planting10,600,2012-11-27,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_64,l10_plant_72,braam_flowers.job_worker_planting10,600,2012-11-30,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_65,l10_plant_74,braam_flowers.job_worker_planting10,600,2012-12-16,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_66,l10_plant_75,braam_flowers.job_worker_planting10,600,2012-12-16,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_67,l10_plant_76,braam_flowers.job_worker_planting10,600,2012-12-16,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_68,l10_plant_77,braam_flowers.job_worker_planting10,600,2012-12-30,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_69,l10_plant_78,braam_flowers.job_worker_planting10,600,2012-12-24,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_70,l10_plant_79,braam_flowers.job_worker_planting10,600,2013-01-15,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_71,l10_plant_80,braam_flowers.job_worker_planting10,600,2013-01-15,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_72,l10_plant_81,braam_flowers.job_worker_planting10,600,2013-01-15,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_73,l10_plant_82,braam_flowers.job_worker_planting10,600,2013-01-15,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_74,l10_plant_83,braam_flowers.job_worker_planting10,600,2013-01-23,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_75,l10_plant_84,braam_flowers.job_worker_planting10,600,2013-01-23,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_76,l10_plant_85,braam_flowers.job_worker_planting10,600,2013-02-02,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_77,l10_plant_86,braam_flowers.job_worker_planting10,600,2013-02-02,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_78,l10_plant_88,braam_flowers.job_worker_planting10,600,2013-02-19,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_79,l10_plant_89,braam_flowers.job_worker_planting10,600,2013-02-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_80,l10_plant_90,braam_flowers.job_worker_planting10,600,2013-02-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_81,l10_plant_91,braam_flowers.job_worker_planting10,600,2013-02-24,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_82,l10_plant_92,braam_flowers.job_worker_planting10,600,2013-02-28,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_83,l10_plant_93,braam_flowers.job_worker_planting10,600,2013-03-01,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_84,l10_plant_95,braam_flowers.job_worker_planting10,600,2013-03-14,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_85,l10_plant_96,braam_flowers.job_worker_planting10,600,2013-03-14,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_86,l10_plant_97,braam_flowers.job_worker_planting10,600,2013-03-17,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_87,l10_plant_98,braam_flowers.job_worker_planting10,600,2013-03-17,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_88,l10_plant_99,braam_flowers.job_worker_planting10,600,2013-03-19,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_89,l10_plant_102,braam_flowers.job_worker_planting10,600,2013-03-19,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_90,l10_plant_103,braam_flowers.job_worker_planting10,600,2013-03-22,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_91,l10_plant_104,braam_flowers.job_worker_planting10,600,2013-04-03,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_92,l10_plant_105,braam_flowers.job_worker_planting10,600,2013-04-03,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_93,l10_plant_106,braam_flowers.job_worker_planting10,600,2013-04-13,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_94,l10_plant_107,braam_flowers.job_worker_planting10,600,2013-04-13,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_95,l10_plant_108,braam_flowers.job_worker_planting10,600,2013-04-20,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_96,l10_plant_109,braam_flowers.job_worker_planting10,600,2013-04-20,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_97,l10_plant_112,braam_flowers.job_worker_planting10,600,2013-05-02,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_98,l10_plant_113,braam_flowers.job_supervisor_scouting,1530.65,2010-03-10,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_99,l10_plant_114,braam_flowers.job_worker_scouting,660,2009-09-22,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_100,l10_plant_115,braam_flowers.job_worker_scouting,660,2009-10-14,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_101,l10_plant_117,braam_flowers.job_worker_scouting,640,2010-05-10,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_102,l10_plant_118,braam_flowers.job_grpleader_scouting,841.86,2011-01-15,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_103,l10_plant_119,braam_flowers.job_worker_scouting,625,2011-02-03,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_104,l10_plant_121,braam_flowers.job_worker_scouting,625,2011-02-23,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_105,l10_plant_122,braam_flowers.job_worker_scouting,625,2011-09-27,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_106,l10_plant_123,braam_flowers.job_worker_scouting,600,2011-11-22,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_107,l10_plant_124,braam_flowers.job_worker_scouting,600,2012-04-02,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_108,l10_plant_126,braam_flowers.job_worker_planting10,600,2013-05-18,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_109,l10_plant_127,braam_flowers.job_worker_planting10,600,2013-05-18,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_110,l10_plant_128,braam_flowers.job_worker_planting10,600,2013-05-18,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_111,l10_plant_129,braam_flowers.job_worker_planting10,600,2013-05-18,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_112,l10_plant_130,braam_flowers.job_worker_planting10,600,2013-05-26,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_113,l10_plant_131,braam_flowers.job_worker_planting10,600,2013-06-01,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_114,l10_plant_132,braam_flowers.job_worker_planting10,600,2013-06-05,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_115,l10_plant_133,braam_flowers.job_worker_planting10,600,2013-06-09,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_116,l10_plant_134,braam_flowers.job_worker_planting10,600,2013-05-02,2013-05-02,2013-06-16,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_117,l10_plant_135,braam_flowers.job_worker_planting10,600,2013-05-02,2013-05-02,2013-06-16,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_118,l10_plant_136,braam_flowers.job_worker_planting10,600,2013-05-08,2013-05-08,2013-06-22,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_119,l10_plant_137,braam_flowers.job_worker_planting10,600,2013-05-21,2013-05-21,2013-07-05,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_120,l10_plant_138,braam_flowers.job_worker_planting10,600,2013-05-21,2013-05-21,2013-07-05,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_121,l10_plant_139,braam_flowers.job_worker_scouting,625,2010-11-26,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_122,l10_plant_140,braam_flowers.job_worker_scouting,625,2011-08-03,,,braam_flowers.sched_template_7,braam_flowers.structure_002,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_123,l10_grade_1,braam_flowers.job_supervisor_grading10,1391.5,2009-08-10,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_124,l10_grade_2,braam_flowers.job_worker_grading10,660,2009-09-09,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_125,l10_grade_3,braam_flowers.job_supervisor_grading10,1530.65,2009-10-04,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_126,l10_grade_4,braam_flowers.job_worker_grading10,640,2009-11-20,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_127,l10_grade_5,braam_flowers.job_worker_grading10,640,2009-11-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_128,l10_grade_6,braam_flowers.job_worker_grading10,640,2010-02-09,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_129,l10_grade_7,braam_flowers.job_worker_grading10,640,2010-03-07,,,braam_flowers.sched_template_5,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_130,l10_grade_8,braam_flowers.job_quality_grading10,841.86,2010-03-07,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_131,l10_grade_9,braam_flowers.job_grpleader_grading10,841.86,2010-05-12,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_132,l10_grade_10,braam_flowers.job_worker_grading10,640,2010-05-12,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_133,l10_grade_12,braam_flowers.job_worker_grading10,625,2010-11-16,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_134,l10_grade_13,braam_flowers.job_worker_grading10,625,2011-02-18,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_135,l10_grade_14,braam_flowers.job_cleaner10,625,2011-03-20,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_136,l10_grade_15,braam_flowers.job_worker_grading10,600,2011-11-06,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_137,l10_grade_16,braam_flowers.job_worker_grading10,600,2011-11-06,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_138,l10_grade_17,braam_flowers.job_worker_grading10,600,2012-01-13,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_139,l10_grade_18,braam_flowers.job_worker_grading10,600,2012-01-22,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_140,l10_grade_19,braam_flowers.job_worker_grading10,600,2012-04-16,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_141,l10_grade_20,braam_flowers.job_worker_grading10,600,2012-04-16,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_142,l10_grade_21,braam_flowers.job_worker_grading10,600,2012-04-16,,,braam_flowers.sched_template_4,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_143,l10_grade_22,braam_flowers.job_worker_grading10,600,2012-04-16,,,braam_flowers.sched_template_3,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_144,l10_grade_23,braam_flowers.job_worker_grading10,600,2012-06-18,,,braam_flowers.sched_template_2,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_145,l10_grade_25,braam_flowers.job_worker_grading10,600,2012-06-23,,,braam_flowers.sched_template_1,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_146,l10_grade_26,braam_flowers.job_worker_grading10,600,2012-12-22,,,braam_flowers.sched_template_6,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
